crystal_system,seed,feature,mae_increase,within_seed_std,test_mae,rank_within_seed
Triclinic,44,MagpieData minimum NsUnfilled,2.2204460492503132e-17,4.4408920985006264e-17,0.5130223047508224,110.0
Triclinic,44,MagpieData maximum NsUnfilled,9.712965339991886e-05,3.3651307267406045e-05,0.5130223047508224,97.0
Triclinic,44,MagpieData range NsUnfilled,-0.00022090078925023348,4.420959825163339e-05,0.5130223047508224,137.0
Triclinic,44,MagpieData mean NsUnfilled,0.0010469124300036992,0.00019269450603708128,0.5130223047508224,69.0
Triclinic,44,MagpieData avg_dev NsUnfilled,0.0019276214174662298,0.00012912634178845837,0.5130223047508224,56.0
Triclinic,44,MagpieData mode NsUnfilled,9.232105552547943e-06,1.8706309613762417e-05,0.5130223047508224,108.0
Triclinic,44,MagpieData minimum NpUnfilled,-2.7410631458590905e-05,1.1911970406632564e-05,0.5130223047508224,127.0
Triclinic,44,MagpieData maximum NpUnfilled,0.0033182941115561305,0.0008634781549788505,0.5130223047508224,45.0
Triclinic,44,MagpieData range NpUnfilled,0.0016324908568432716,0.0005020945719496582,0.5130223047508224,58.0
Triclinic,44,MagpieData mean NpUnfilled,0.011449139123481954,0.0006702197506560045,0.5130223047508224,13.0
Triclinic,44,MagpieData avg_dev NpUnfilled,0.00787145009718988,0.0008966009496864562,0.5130223047508224,24.0
Triclinic,44,MagpieData mode NpUnfilled,0.0001989300189779941,0.00021393533629602115,0.5130223047508224,89.0
Triclinic,44,MagpieData minimum NdUnfilled,0.0,0.0,0.5130223047508224,115.0
Triclinic,44,MagpieData maximum NdUnfilled,0.0002354058487168631,8.047277360606164e-05,0.5130223047508224,86.0
Triclinic,44,MagpieData range NdUnfilled,8.121403742200606e-05,5.5628233638095954e-05,0.5130223047508224,98.0
Triclinic,44,MagpieData mean NdUnfilled,0.011035978450826512,0.0011700051904388793,0.5130223047508224,15.0
Triclinic,44,MagpieData avg_dev NdUnfilled,0.006990816303937386,0.0008486902846748686,0.5130223047508224,27.0
Triclinic,44,MagpieData mode NdUnfilled,0.0,0.0,0.5130223047508224,115.0
Triclinic,44,MagpieData minimum NfUnfilled,2.2204460492503132e-17,4.4408920985006264e-17,0.5130223047508224,110.0
Triclinic,44,MagpieData maximum NfUnfilled,0.00013418511756959627,0.00016496171024235048,0.5130223047508224,92.0
Triclinic,44,MagpieData range NfUnfilled,7.333813547711898e-05,9.780331566711506e-05,0.5130223047508224,100.0
Triclinic,44,MagpieData mean NfUnfilled,-3.696733473737002e-05,8.613839951679497e-05,0.5130223047508224,128.0
Triclinic,44,MagpieData avg_dev NfUnfilled,-3.349071213887278e-06,8.378669274386181e-05,0.5130223047508224,125.0
Triclinic,44,MagpieData mode NfUnfilled,0.0,0.0,0.5130223047508224,115.0
Triclinic,44,MagpieData minimum NUnfilled,0.0007731496083097867,0.0001851161733106913,0.5130223047508224,75.0
Triclinic,44,MagpieData maximum NUnfilled,0.0010734299329665964,0.0001399019597658374,0.5130223047508224,67.0
Triclinic,44,MagpieData range NUnfilled,0.0024346984696985707,0.0004968220288110129,0.5130223047508224,51.0
Triclinic,44,MagpieData mean NUnfilled,0.008902787732870298,0.0009310482186522561,0.5130223047508224,20.0
Triclinic,44,MagpieData avg_dev NUnfilled,0.004566346872457982,0.0005385380291366687,0.5130223047508224,33.0
Triclinic,44,MagpieData mode NUnfilled,1.0107168542106137e-05,8.345888512245627e-05,0.5130223047508224,107.0
Triclinic,44,MagpieData minimum GSvolume_pa,0.0008593544415647747,0.0003619932355834922,0.5130223047508224,73.0
Triclinic,44,MagpieData maximum GSvolume_pa,0.0010291396576024737,0.00023886451171978667,0.5130223047508224,70.0
Triclinic,44,MagpieData range GSvolume_pa,0.005896558118538842,0.0009309998149570923,0.5130223047508224,29.0
Triclinic,44,MagpieData mean GSvolume_pa,0.010277951736588565,0.0007685430556862418,0.5130223047508224,17.0
Triclinic,44,MagpieData avg_dev GSvolume_pa,0.04640740421968363,0.004007998615388321,0.5130223047508224,3.0
Triclinic,44,MagpieData mode GSvolume_pa,-4.876632594610353e-05,3.3897517882375057e-05,0.5130223047508224,131.0
Triclinic,44,MagpieData minimum GSbandgap,2.2204460492503132e-17,4.4408920985006264e-17,0.5130223047508224,110.0
Triclinic,44,MagpieData maximum GSbandgap,0.0013904131810306363,0.00021334299284190522,0.5130223047508224,62.0
Triclinic,44,MagpieData range GSbandgap,0.0028388827582999767,0.0001842018257612101,0.5130223047508224,50.0
Triclinic,44,MagpieData mean GSbandgap,0.011245050309283956,0.0006273458952866936,0.5130223047508224,14.0
Triclinic,44,MagpieData avg_dev GSbandgap,0.003707146264997729,0.0008191514740052519,0.5130223047508224,44.0
Triclinic,44,MagpieData mode GSbandgap,0.0005095999131392359,3.8870934780616464e-05,0.5130223047508224,79.0
Triclinic,44,MagpieData minimum GSmagmom,0.0,0.0,0.5130223047508224,115.0
Triclinic,44,MagpieData maximum GSmagmom,0.0010600831754459471,0.00042670531819839655,0.5130223047508224,68.0
Triclinic,44,MagpieData range GSmagmom,0.0014530221966908784,0.00038473498954322033,0.5130223047508224,59.0
Triclinic,44,MagpieData mean GSmagmom,0.005347719752214153,0.0005005474838216188,0.5130223047508224,32.0
Triclinic,44,MagpieData avg_dev GSmagmom,0.004564753204207128,0.0005666427484096961,0.5130223047508224,34.0
Triclinic,44,MagpieData mode GSmagmom,0.0,0.0,0.5130223047508224,115.0
Triclinic,44,MagpieData minimum SpaceGroupNumber,0.00019436387837841186,7.271137879033978e-05,0.5130223047508224,90.0
Triclinic,44,MagpieData maximum SpaceGroupNumber,0.0014387200143431312,0.0003026295981017091,0.5130223047508224,60.0
Triclinic,44,MagpieData range SpaceGroupNumber,0.00037948049024485455,0.0001593305300295836,0.5130223047508224,81.0
Triclinic,44,MagpieData mean SpaceGroupNumber,0.009227451065669644,0.0012417006595004782,0.5130223047508224,19.0
Triclinic,44,MagpieData avg_dev SpaceGroupNumber,0.0056692071447188574,0.0007319101631713942,0.5130223047508224,30.0
Triclinic,44,MagpieData mode SpaceGroupNumber,7.593342626641686e-05,5.256651643780345e-05,0.5130223047508224,99.0
Triclinic,44,nelements,0.0012620822504726848,9.198188000036973e-05,0.5130223047508224,65.0
Triclinic,44,formation_energy_per_atom,0.10494002928566533,0.006185559813488037,0.5130223047508224,2.0
Triclinic,44,energy_above_hull,0.15186572526257577,0.0025481499272694236,0.5130223047508224,1.0
Triclinic,44,density,0.0125952959101856,0.0014530568822289966,0.5130223047508224,12.0
Triclinic,44,volume,0.008128997207493738,0.0007638188525285544,0.5130223047508224,23.0
Triclinic,44,nsites,0.004108518945580131,0.0004033395220592693,0.5130223047508224,39.0
Triclinic,55,MagpieData minimum Number,0.0006051508845735798,8.89813414906483e-05,0.5099918843946137,75.0
Triclinic,55,MagpieData maximum Number,0.007739619522683494,0.0001618641618681395,0.5099918843946137,22.0
Triclinic,55,MagpieData range Number,0.00734463705402888,0.000776592494434796,0.5099918843946137,24.0
Triclinic,55,MagpieData mean Number,0.003924923279327519,0.0005147683357884919,0.5099918843946137,44.0
Triclinic,55,MagpieData avg_dev Number,0.004155935185653337,0.0003583867236373164,0.5099918843946137,42.0
Triclinic,55,MagpieData mode Number,0.0001288825892455936,3.509637573529402e-05,0.5099918843946137,91.0
Triclinic,55,MagpieData minimum MendeleevNumber,0.00010922077386597007,0.00018936143509096576,0.5099918843946137,92.0
Triclinic,55,MagpieData maximum MendeleevNumber,0.0015853458683631415,0.0007633351810277131,0.5099918843946137,60.0
Triclinic,55,MagpieData range MendeleevNumber,0.0016942564826506689,0.0004253289427733868,0.5099918843946137,59.0
Triclinic,55,MagpieData mean MendeleevNumber,0.005427438295697584,0.0006536916462283489,0.5099918843946137,30.0
Triclinic,55,MagpieData avg_dev MendeleevNumber,0.005482138933016878,0.0005032046050799696,0.5099918843946137,29.0
Triclinic,55,MagpieData mode MendeleevNumber,0.00014190584585049848,0.0001159507707707908,0.5099918843946137,90.0
Triclinic,55,MagpieData minimum AtomicWeight,0.000238511423424681,0.00013305682400918832,0.5099918843946137,88.0
Triclinic,55,MagpieData maximum AtomicWeight,0.0028516461619948917,0.00021791216522258042,0.5099918843946137,50.0
Triclinic,55,MagpieData range AtomicWeight,0.012062186243567186,0.0012006942345011253,0.5099918843946137,14.0
Triclinic,55,MagpieData mean AtomicWeight,0.004805213428778421,0.0005533340376928484,0.5099918843946137,37.0
Triclinic,55,MagpieData avg_dev AtomicWeight,0.0029746900406826702,0.0006050710904111769,0.5099918843946137,49.0
Triclinic,55,MagpieData mode AtomicWeight,-3.3103709370641e-05,6.220003929750177e-05,0.5099918843946137,129.0
Triclinic,55,MagpieData minimum MeltingT,0.0004488435971656601,0.00022704146643391258,0.5099918843946137,77.0
Triclinic,55,MagpieData maximum MeltingT,0.009625432825515645,0.0016701410934386904,0.5099918843946137,17.0
Triclinic,55,MagpieData range MeltingT,0.029411415133907014,0.0026451826848059115,0.5099918843946137,6.0
Triclinic,55,MagpieData mean MeltingT,0.010813232265260608,0.0006914072994744716,0.5099918843946137,16.0
Triclinic,55,MagpieData avg_dev MeltingT,0.0034065519095088704,0.0007345530331114409,0.5099918843946137,46.0
Triclinic,55,MagpieData mode MeltingT,-9.064024639220403e-05,7.098343857115923e-06,0.5099918843946137,137.0
Triclinic,55,MagpieData minimum Column,9.434456602512853e-05,0.00023295162289758674,0.5099918843946137,94.0
Triclinic,55,MagpieData maximum Column,-3.611523799562644e-05,5.2503457041793296e-05,0.5099918843946137,130.0
Triclinic,55,MagpieData range Column,3.6399801143471856e-05,5.6872807226329393e-05,0.5099918843946137,104.0
Triclinic,55,MagpieData mean Column,0.0026339405842463305,0.00045649811362388895,0.5099918843946137,52.0
Triclinic,55,MagpieData avg_dev Column,0.005270337399907832,0.00083489796245431,0.5099918843946137,32.0
Triclinic,55,MagpieData mode Column,-2.8159551462181298e-05,1.0392668671708746e-05,0.5099918843946137,128.0
Triclinic,55,MagpieData minimum Row,1.3462602475389218e-05,2.2128111798952192e-05,0.5099918843946137,111.0
Triclinic,55,MagpieData maximum Row,2.24754441911168e-05,4.8320613938757686e-05,0.5099918843946137,107.0
Triclinic,55,MagpieData range Row,0.0005157534608652093,0.0001673517144608716,0.5099918843946137,76.0
Triclinic,55,MagpieData mean Row,0.004718306124380378,0.0005673914018377286,0.5099918843946137,38.0
Triclinic,55,MagpieData avg_dev Row,0.0012566683659953394,0.000357172316664542,0.5099918843946137,66.0
Triclinic,55,MagpieData mode Row,9.312949182049834e-07,1.2656525966784556e-05,0.5099918843946137,115.0
Triclinic,55,MagpieData minimum CovalentRadius,0.0002766706610504821,0.00013797387964891995,0.5099918843946137,87.0
Triclinic,55,MagpieData maximum CovalentRadius,0.00502037347484936,0.000876282105635438,0.5099918843946137,35.0
Triclinic,55,MagpieData range CovalentRadius,0.003538716476297199,0.00036052163364323384,0.5099918843946137,45.0
Triclinic,55,MagpieData mean CovalentRadius,0.011109118708944977,0.0007070793697081702,0.5099918843946137,15.0
Triclinic,55,MagpieData avg_dev CovalentRadius,0.005181444290783044,0.0006294254533195228,0.5099918843946137,34.0
Triclinic,55,MagpieData mode CovalentRadius,4.166549274871034e-05,1.754374448955997e-05,0.5099918843946137,103.0
Triclinic,55,MagpieData minimum Electronegativity,0.0006257336046825212,0.00028478785707141676,0.5099918843946137,73.0
Triclinic,55,MagpieData maximum Electronegativity,7.567555925649394e-05,0.00013237367992117085,0.5099918843946137,98.0
Triclinic,55,MagpieData range Electronegativity,0.0006104525142822225,0.00022236325838844343,0.5099918843946137,74.0
Triclinic,55,MagpieData mean Electronegativity,0.004508791334642504,0.0012379152379867254,0.5099918843946137,40.0
Triclinic,55,MagpieData avg_dev Electronegativity,0.0032077294896318163,0.0005529031119261365,0.5099918843946137,48.0
Triclinic,55,MagpieData mode Electronegativity,2.2353954127418696e-05,3.1835360315081465e-05,0.5099918843946137,108.0
Triclinic,55,MagpieData minimum NsValence,6.253965619973378e-05,5.4986757922469345e-05,0.5099918843946137,101.0
Triclinic,55,MagpieData maximum NsValence,0.0,0.0,0.5099918843946137,116.0
Triclinic,55,MagpieData range NsValence,7.333432588234601e-05,9.690697011321675e-05,0.5099918843946137,99.0
Triclinic,55,MagpieData mean NsValence,0.0019015162221160953,0.0002677097854961313,0.5099918843946137,56.0
Triclinic,55,MagpieData avg_dev NsValence,0.0015400346279945242,0.00027491603706267606,0.5099918843946137,61.0
Triclinic,55,MagpieData mode NsValence,1.3170780991678122e-05,1.0901242069252489e-05,0.5099918843946137,112.0
Triclinic,55,MagpieData minimum NpValence,2.5614534933238177e-05,3.178517450282797e-06,0.5099918843946137,106.0
Triclinic,55,MagpieData maximum NpValence,-5.413732618952949e-05,7.145622770619292e-05,0.5099918843946137,134.0
Triclinic,55,MagpieData range NpValence,0.00030133269827516964,0.00011673950489883839,0.5099918843946137,85.0
Triclinic,55,MagpieData mean NpValence,0.0020600374134329023,0.000634743936212044,0.5099918843946137,54.0
Triclinic,55,MagpieData avg_dev NpValence,0.020652793219515585,0.0010389805252227374,0.5099918843946137,7.0
Triclinic,55,MagpieData mode NpValence,7.864869460330048e-05,4.543262558651145e-05,0.5099918843946137,96.0
Triclinic,55,MagpieData minimum NdValence,0.0,0.0,0.5099918843946137,116.0
Triclinic,55,MagpieData maximum NdValence,0.0122078158592974,0.0013254599296283187,0.5099918843946137,13.0
Triclinic,55,MagpieData range NdValence,0.007846516427149819,0.001000582385120628,0.5099918843946137,21.0
Triclinic,55,MagpieData mean NdValence,0.05312361032091077,0.0026043071895484687,0.5099918843946137,4.0
Triclinic,55,MagpieData avg_dev NdValence,0.03959449051649211,0.0011097510665424445,0.5099918843946137,5.0
Triclinic,55,MagpieData mode NdValence,1.163276525506518e-06,5.4389598220437224e-17,0.5099918843946137,113.0
Triclinic,55,MagpieData minimum NfValence,0.0,0.0,0.5099918843946137,116.0
Triclinic,55,MagpieData maximum NfValence,-4.019366402976399e-05,2.358203818893184e-05,0.5099918843946137,131.0
Triclinic,55,MagpieData range NfValence,1.0757115475490408e-06,5.101480441413114e-05,0.5099918843946137,114.0
Triclinic,55,MagpieData mean NfValence,0.00039231565899660036,0.0001532404549140981,0.5099918843946137,78.0
Triclinic,55,MagpieData avg_dev NfValence,0.0002843136291775572,0.0001901111881858292,0.5099918843946137,86.0
Triclinic,55,MagpieData mode NfValence,0.0,0.0,0.5099918843946137,116.0
Triclinic,55,MagpieData minimum NValence,0.0003297992303816333,7.297764015149915e-05,0.5099918843946137,82.0
Triclinic,55,MagpieData maximum NValence,0.0010431017384658237,0.000270496493212798,0.5099918843946137,68.0
Triclinic,55,MagpieData range NValence,0.004281430278857079,0.0004965783539884267,0.5099918843946137,41.0
Triclinic,55,MagpieData mean NValence,0.003366872309120872,0.0005304360253903267,0.5099918843946137,47.0
Triclinic,55,MagpieData avg_dev NValence,0.014059625544591503,0.001911707447477565,0.5099918843946137,10.0
Triclinic,55,MagpieData mode NValence,8.649502004127729e-05,4.225853129696038e-05,0.5099918843946137,95.0
Triclinic,55,MagpieData minimum NsUnfilled,0.0,0.0,0.5099918843946137,116.0
Triclinic,55,MagpieData maximum NsUnfilled,0.00016892024035768393,4.5024663296401055e-05,0.5099918843946137,89.0
Triclinic,55,MagpieData range NsUnfilled,9.772963292111747e-05,5.351063448869373e-05,0.5099918843946137,93.0
Triclinic,55,MagpieData mean NsUnfilled,0.0008051603094742399,0.00010270642759398668,0.5099918843946137,71.0
Triclinic,55,MagpieData avg_dev NsUnfilled,0.0013994784147407292,0.000168052205268673,0.5099918843946137,64.0
Triclinic,55,MagpieData mode NsUnfilled,1.709911840122036e-05,7.175209696894432e-06,0.5099918843946137,110.0
Triclinic,55,MagpieData minimum NpUnfilled,7.854006891050425e-05,3.400400194571308e-05,0.5099918843946137,97.0
Triclinic,55,MagpieData maximum NpUnfilled,0.0028383374649408434,0.000430446168974145,0.5099918843946137,51.0
Triclinic,55,MagpieData range NpUnfilled,0.0013723365840423885,0.00018224355118668018,0.5099918843946137,65.0
Triclinic,55,MagpieData mean NpUnfilled,0.013304019401056365,0.0011374441075998334,0.5099918843946137,11.0
Triclinic,55,MagpieData avg_dev NpUnfilled,0.005731057550564578,0.0008511046364813898,0.5099918843946137,28.0
Triclinic,55,MagpieData mode NpUnfilled,7.127599919145577e-05,3.8175383322813425e-05,0.5099918843946137,100.0
Triclinic,55,MagpieData minimum NdUnfilled,0.0,0.0,0.5099918843946137,116.0
Triclinic,55,MagpieData maximum NdUnfilled,0.0003888503073852023,0.00015117171391228939,0.5099918843946137,79.0
Triclinic,55,MagpieData range NdUnfilled,0.00031388124138267417,0.00011434661346178726,0.5099918843946137,84.0
Triclinic,55,MagpieData mean NdUnfilled,0.015003769416621649,0.0012136978996523384,0.5099918843946137,9.0
Triclinic,55,MagpieData avg_dev NdUnfilled,0.006649695192801097,0.0012591890375162524,0.5099918843946137,27.0
Triclinic,55,MagpieData mode NdUnfilled,0.0,0.0,0.5099918843946137,116.0
Triclinic,55,MagpieData minimum NfUnfilled,0.0,0.0,0.5099918843946137,116.0
Triclinic,55,MagpieData maximum NfUnfilled,3.620612437402748e-05,0.00010348581241204746,0.5099918843946137,105.0
Triclinic,55,MagpieData range NfUnfilled,-5.042765761442691e-05,4.802234612350752e-05,0.5099918843946137,133.0
Triclinic,55,MagpieData mean NfUnfilled,-0.00022590646984537165,4.862962691377641e-05,0.5099918843946137,138.0
Triclinic,55,MagpieData avg_dev NfUnfilled,5.2604143007206615e-05,4.5522531100477984e-05,0.5099918843946137,102.0
Triclinic,55,MagpieData mode NfUnfilled,0.0,0.0,0.5099918843946137,116.0
Triclinic,55,MagpieData minimum NUnfilled,0.00031526772970624783,6.163079191987952e-05,0.5099918843946137,83.0
Triclinic,55,MagpieData maximum NUnfilled,0.0008246251654520087,0.00016933740050491255,0.5099918843946137,69.0
Triclinic,55,MagpieData range NUnfilled,0.0022667187399165512,0.0002657025253263195,0.5099918843946137,53.0
Triclinic,55,MagpieData mean NUnfilled,0.009473854522390713,0.0006370140955336267,0.5099918843946137,18.0
Triclinic,55,MagpieData avg_dev NUnfilled,0.007093817305095751,0.0003946803472477254,0.5099918843946137,26.0
Triclinic,55,MagpieData mode NUnfilled,-8.369616819807746e-05,3.666337428674855e-05,0.5099918843946137,136.0
Triclinic,55,MagpieData minimum GSvolume_pa,0.0008028872959119137,9.261811833493221e-05,0.5099918843946137,72.0
Triclinic,55,MagpieData maximum GSvolume_pa,0.0017307234162131425,0.0003007049596806361,0.5099918843946137,58.0
Triclinic,55,MagpieData range GSvolume_pa,0.005196273889331882,0.0006806103828831576,0.5099918843946137,33.0
Triclinic,55,MagpieData mean GSvolume_pa,0.007972175499693535,0.0011183018216471634,0.5099918843946137,20.0
Triclinic,55,MagpieData avg_dev GSvolume_pa,0.06596376893005626,0.0017520818352273924,0.5099918843946137,3.0
Triclinic,55,MagpieData mode GSvolume_pa,-7.003305508292978e-05,1.2761701078373946e-05,0.5099918843946137,135.0
Triclinic,55,MagpieData minimum GSbandgap,0.0,0.0,0.5099918843946137,116.0
Triclinic,55,MagpieData maximum GSbandgap,0.0015118564724123872,0.00018086249826040858,0.5099918843946137,62.0
Triclinic,55,MagpieData range GSbandgap,0.001737518298801244,0.0003467595980476135,0.5099918843946137,57.0
Triclinic,55,MagpieData mean GSbandgap,0.019430223130823942,0.000932907358590988,0.5099918843946137,8.0
Triclinic,55,MagpieData avg_dev GSbandgap,0.007529021431701399,0.0006993474043152778,0.5099918843946137,23.0
Triclinic,55,MagpieData mode GSbandgap,0.00038722398705717256,0.00012031383480707858,0.5099918843946137,80.0
Triclinic,55,MagpieData minimum GSmagmom,0.0,0.0,0.5099918843946137,116.0
Triclinic,55,MagpieData maximum GSmagmom,0.001402998216842155,0.00021332053406290745,0.5099918843946137,63.0
Triclinic,55,MagpieData range GSmagmom,0.0011989356724234179,0.00023810968117250763,0.5099918843946137,67.0
Triclinic,55,MagpieData mean GSmagmom,0.004117604912253348,0.0005577982181105999,0.5099918843946137,43.0
Triclinic,55,MagpieData avg_dev GSmagmom,0.00465836282320029,0.0006561578049193726,0.5099918843946137,39.0
Triclinic,55,MagpieData mode GSmagmom,0.0,0.0,0.5099918843946137,116.0
Triclinic,55,MagpieData minimum SpaceGroupNumber,0.00035135785240423265,2.9324557130296384e-05,0.5099918843946137,81.0
Triclinic,55,MagpieData maximum SpaceGroupNumber,0.0008165359369101566,0.00027816815801742816,0.5099918843946137,70.0
Triclinic,55,MagpieData range SpaceGroupNumber,2.0711179976840023e-05,0.00037767527464131404,0.5099918843946137,109.0
Triclinic,55,MagpieData mean SpaceGroupNumber,0.007251262336400189,0.0010179804072001767,0.5099918843946137,25.0
Triclinic,55,MagpieData avg_dev SpaceGroupNumber,0.004964804296526304,0.0005753284631496086,0.5099918843946137,36.0
Triclinic,55,MagpieData mode SpaceGroupNumber,-4.205689272327451e-05,1.4485980937334762e-05,0.5099918843946137,132.0
Triclinic,55,nelements,0.0019103478852237731,0.000442402343316544,0.5099918843946137,55.0
Triclinic,55,formation_energy_per_atom,0.11536575556793374,0.004399779300560106,0.5099918843946137,2.0
Triclinic,55,energy_above_hull,0.14558132741054458,0.009443436186061187,0.5099918843946137,1.0
Triclinic,55,density,0.012680558227002559,0.0014401439615944374,0.5099918843946137,12.0
Triclinic,55,volume,0.00910556638984883,0.0008048281657117117,0.5099918843946137,19.0
Triclinic,55,nsites,0.005282395339108214,0.0010924765743085308,0.5099918843946137,31.0
Orthorhombic,11,MagpieData minimum Number,0.0019155134882691493,0.00037740716223828516,0.6554654037434112,58.0
Orthorhombic,11,MagpieData maximum Number,0.0015181974411873744,0.00024021408292718006,0.6554654037434112,63.0
Orthorhombic,11,MagpieData range Number,-0.0005689493854406757,0.00038925667993337034,0.6554654037434112,133.0
Orthorhombic,11,MagpieData mean Number,0.002120714262841572,0.0005192186305503964,0.6554654037434112,55.0
Orthorhombic,11,MagpieData avg_dev Number,0.002399104521364137,0.0009787119436728627,0.6554654037434112,49.0
Orthorhombic,11,MagpieData mode Number,0.00042129486489959065,7.327093169701798e-05,0.6554654037434112,83.0
Orthorhombic,11,MagpieData minimum MendeleevNumber,0.00329399707987601,0.00047253047449271945,0.6554654037434112,44.0
Orthorhombic,11,MagpieData maximum MendeleevNumber,0.003886955342601994,0.0005074733408100175,0.6554654037434112,40.0
Orthorhombic,11,MagpieData range MendeleevNumber,0.005919145596038722,0.0007385981230574792,0.6554654037434112,34.0
Orthorhombic,11,MagpieData mean MendeleevNumber,0.006875595440436722,0.0004927354856566861,0.6554654037434112,29.0
Orthorhombic,11,MagpieData avg_dev MendeleevNumber,0.0022355259343733503,0.001021419535205912,0.6554654037434112,52.0
Orthorhombic,11,MagpieData mode MendeleevNumber,-0.0001342517584890901,5.63936052265005e-05,0.6554654037434112,129.0
Orthorhombic,11,MagpieData minimum AtomicWeight,0.0008978872429282525,0.0003599297461862116,0.6554654037434112,72.0
Orthorhombic,11,MagpieData maximum AtomicWeight,-0.0008631629701816079,0.0003773370689502786,0.6554654037434112,134.0
Orthorhombic,11,MagpieData range AtomicWeight,0.0046761792017557145,0.0016508279106617909,0.6554654037434112,35.0
Orthorhombic,11,MagpieData mean AtomicWeight,0.0020756583316006603,0.0008255845313003496,0.6554654037434112,57.0
Orthorhombic,11,MagpieData avg_dev AtomicWeight,-0.0008770277188705711,0.0008179531928783685,0.6554654037434112,135.0
Orthorhombic,11,MagpieData mode AtomicWeight,0.0001094021294337999,7.514120132626155e-05,0.6554654037434112,101.0
Orthorhombic,11,MagpieData minimum MeltingT,0.0002854410403131391,3.888717823076827e-05,0.6554654037434112,94.0
Orthorhombic,11,MagpieData maximum MeltingT,0.00397382201064167,0.000853566677666444,0.6554654037434112,37.0
Orthorhombic,11,MagpieData range MeltingT,0.007631283278874812,0.0009037260708593027,0.6554654037434112,27.0
Orthorhombic,11,MagpieData mean MeltingT,0.006165858580026784,0.00138669050699485,0.6554654037434112,33.0
Orthorhombic,11,MagpieData avg_dev MeltingT,0.004570921019586849,0.0005194563207951169,0.6554654037434112,36.0
Orthorhombic,11,MagpieData mode MeltingT,-0.00019399246235547453,9.052829178516216e-05,0.6554654037434112,132.0
Orthorhombic,11,MagpieData minimum Column,0.0023665732810798533,0.0004486117798334341,0.6554654037434112,51.0
Orthorhombic,11,MagpieData maximum Column,-2.4721100535840533e-05,1.8589862267804488e-05,0.6554654037434112,125.0
Orthorhombic,11,MagpieData range Column,0.001692266103914175,0.00021818885046440094,0.6554654037434112,62.0
Orthorhombic,11,MagpieData mean Column,0.0017782536080232837,0.0006096477729610341,0.6554654037434112,61.0
Orthorhombic,11,MagpieData avg_dev Column,0.010111005036437536,0.000806978068035771,0.6554654037434112,22.0
Orthorhombic,11,MagpieData mode Column,4.66984530206993e-05,9.213142677613288e-05,0.6554654037434112,105.0
Orthorhombic,11,MagpieData minimum Row,-5.406215165488781e-05,1.7546313938094987e-05,0.6554654037434112,127.0
Orthorhombic,11,MagpieData maximum Row,0.00028085803611630487,8.639549864269433e-05,0.6554654037434112,95.0
Orthorhombic,11,MagpieData range Row,-0.001389603951903151,0.00011235658840129742,0.6554654037434112,136.0
Orthorhombic,11,MagpieData mean Row,0.013718294399866738,0.0010320887111564842,0.6554654037434112,16.0
Orthorhombic,11,MagpieData avg_dev Row,-0.00017517678493468304,0.0007958811256924376,0.6554654037434112,131.0
Orthorhombic,11,MagpieData mode Row,6.64066987458245e-05,4.813665843072296e-05,0.6554654037434112,103.0
Orthorhombic,11,MagpieData minimum CovalentRadius,-2.12636867878091e-05,4.4871891024393534e-05,0.6554654037434112,124.0
Orthorhombic,11,MagpieData maximum CovalentRadius,0.001291998042519915,0.0006148903868793511,0.6554654037434112,70.0
Orthorhombic,11,MagpieData range CovalentRadius,0.0018502841948990767,0.0003803373032174111,0.6554654037434112,60.0
Orthorhombic,11,MagpieData mean CovalentRadius,0.0453048978587645,0.0035833577830894315,0.6554654037434112,7.0
Orthorhombic,11,MagpieData avg_dev CovalentRadius,0.020645827312675613,0.002448885516895137,0.6554654037434112,12.0
Orthorhombic,11,MagpieData mode CovalentRadius,0.00028728626839693574,5.1282637452983216e-05,0.6554654037434112,93.0
Orthorhombic,11,MagpieData minimum Electronegativity,0.0014007675408499454,0.00033010363420361133,0.6554654037434112,65.0
Orthorhombic,11,MagpieData maximum Electronegativity,3.5898309407400574e-05,3.6466015751641466e-05,0.6554654037434112,106.0
Orthorhombic,11,MagpieData range Electronegativity,0.002967904600104365,0.00030895288135758943,0.6554654037434112,45.0
Orthorhombic,11,MagpieData mean Electronegativity,-0.002727885352298354,0.0011979221425354662,0.6554654037434112,138.0
Orthorhombic,11,MagpieData avg_dev Electronegativity,0.007709359112234404,0.0006442936188745726,0.6554654037434112,26.0
Orthorhombic,11,MagpieData mode Electronegativity,0.0005206350429246998,5.9007449806305016e-05,0.6554654037434112,79.0
Orthorhombic,11,MagpieData minimum NsValence,0.000312814364474856,0.00017076817048535233,0.6554654037434112,91.0
Orthorhombic,11,MagpieData maximum NsValence,0.0,0.0,0.6554654037434112,112.0
Orthorhombic,11,MagpieData range NsValence,0.00019442825847362232,7.194380115937372e-05,0.6554654037434112,96.0
Orthorhombic,11,MagpieData mean NsValence,0.0021166991867417996,0.0003161572354533736,0.6554654037434112,56.0
Orthorhombic,11,MagpieData avg_dev NsValence,0.001885020234731649,0.0006298460889858298,0.6554654037434112,59.0
Orthorhombic,11,MagpieData mode NsValence,3.3037134099522802e-06,1.401183459079388e-05,0.6554654037434112,109.0
Orthorhombic,11,MagpieData minimum NpValence,5.351779730911055e-06,1.5626778332868672e-05,0.6554654037434112,108.0
Orthorhombic,11,MagpieData maximum NpValence,0.00029352993623057435,5.561628469223707e-05,0.6554654037434112,92.0
