crystal_system,feature,mean_mae_increase,std_across_seeds,mean_within_seed_std,top3_seed_count,positive_seed_count,mean_rank
Hexagonal,MagpieData minimum GSvolume_pa,0.00011518495067032396,0.00022832868867661067,0.00042499140496410034,0,4,97.8
Hexagonal,MagpieData maximum Column,0.00010942907097124087,0.00027891576622206585,0.00012084272834897547,0,3,103.2
Hexagonal,MagpieData minimum SpaceGroupNumber,0.0001026697257178455,0.0005423311587153735,0.00023498793364280842,0,3,101.4
Hexagonal,MagpieData maximum GSbandgap,0.00010102425464879606,0.0006072591676645055,0.000923645721518602,0,4,94.2
Hexagonal,MagpieData mode NUnfilled,9.644599547144582e-05,9.918691286080818e-05,9.828834691948307e-05,0,4,99.4
Hexagonal,MagpieData mode Column,9.116236605935857e-05,0.0002803074303511402,8.233614342382007e-05,0,2,106.4
Hexagonal,MagpieData maximum NpValence,5.837519475177632e-05,0.0001428365787068801,0.00011453543094311117,0,3,102.4
Hexagonal,MagpieData mode NsValence,5.619448248265435e-05,0.0002278298907620379,3.14871462887103e-05,0,3,103.8
Hexagonal,MagpieData maximum Electronegativity,3.887925605189135e-05,0.00011916283910772786,5.5861557418747085e-05,0,3,104.8
Hexagonal,MagpieData mode GSbandgap,1.730819082445213e-05,0.0004675792076989947,0.00012020325814871599,0,3,103.2
Hexagonal,MagpieData mode NpValence,5.400909146886504e-06,0.00018049396210089404,8.480181592219995e-05,0,4,103.0
Hexagonal,MagpieData minimum NdValence,8.881784197001254e-18,4.604414927850736e-17,2.6645352591003762e-17,0,1,105.8
Hexagonal,MagpieData mode NfValence,4.440892098500626e-18,3.6485651666928707e-17,5.528684062909041e-17,0,2,106.0
Hexagonal,MagpieData maximum NsValence,0.0,1.5700924586837754e-17,1.7763568394002505e-17,0,1,105.4
Hexagonal,MagpieData minimum NsUnfilled,0.0,6.843874359417886e-17,2.864148803808665e-17,0,1,106.6
Hexagonal,MagpieData minimum NfValence,-4.4408920985006255e-18,4.271113254555058e-17,6.217248937900877e-17,0,2,106.4
Hexagonal,MagpieData minimum GSbandgap,-4.440892098500626e-18,4.2711132545550586e-17,3.95194076821708e-17,0,1,107.4
Hexagonal,MagpieData minimum GSmagmom,-1.3322676295501881e-17,2.5316980181136773e-17,4.5257784762307556e-17,0,1,107.8
Hexagonal,MagpieData minimum NfUnfilled,-1.7763568394002505e-17,5.958081967793456e-17,6.526751786450488e-17,0,2,109.4
Hexagonal,MagpieData mode GSmagmom,-1.7763568394002505e-17,4.271113254555058e-17,4.840119187917206e-17,0,1,109.2
Hexagonal,MagpieData minimum NdUnfilled,-2.2204460492503132e-17,2.7194799110210366e-17,3.63760005653063e-17,0,0,107.8
Hexagonal,MagpieData mode NdUnfilled,-2.2204460492503132e-17,3.14018491736755e-17,4.2684821912393454e-17,0,0,108.6
Hexagonal,MagpieData mode NfUnfilled,-2.2204460492503132e-17,4.9650683064945465e-17,5.4139568959308804e-17,0,1,109.4
Hexagonal,MagpieData mode NdValence,-3.507720930273628e-06,3.806795917000789e-05,8.414880534056033e-06,0,1,108.2
Hexagonal,MagpieData mode NsUnfilled,-6.386604651225092e-06,6.223092942424065e-05,1.061604927017994e-05,0,2,111.2
Hexagonal,MagpieData maximum NsUnfilled,-1.3756396073576487e-05,0.00018475019572382624,0.000260775385501165,0,3,107.0
Hexagonal,MagpieData minimum MeltingT,-4.550385691955316e-05,0.0002877491478191624,0.00016308589924828536,0,3,107.0
Hexagonal,MagpieData mode GSvolume_pa,-6.33372466134441e-05,0.00021615025551603267,0.00012484739242411957,0,3,108.4
Hexagonal,MagpieData range NsValence,-7.06407338060444e-05,8.865674499675257e-05,0.00019412848138231512,0,1,118.6
Hexagonal,MagpieData minimum NUnfilled,-0.0001127074963811747,0.001695329178941595,0.000736926593722869,0,4,90.0
Hexagonal,MagpieData mode NValence,-0.00013662113314216295,0.0002519651596964494,0.00017589148318780098,0,2,113.0
Hexagonal,MagpieData mode NpUnfilled,-0.00014024312079542243,0.0004768360508013679,0.0002292074486483845,0,3,106.0
Hexagonal,MagpieData maximum NfUnfilled,-0.00019416081886783674,0.0005675755477334942,0.00033939120885768395,0,2,113.0
Hexagonal,MagpieData range NfUnfilled,-0.0002664234315710523,0.0006121681385575883,0.0005202213572218532,0,2,114.2
Hexagonal,MagpieData minimum NpValence,-0.00030276054165928373,0.0008991074122064227,8.596803548725148e-05,0,3,106.6
Hexagonal,MagpieData range Row,-0.00046546724561423057,0.0011763193914331226,0.00032300479921832824,0,2,111.2
Hexagonal,MagpieData maximum Row,-0.000661654746259539,0.0011544247462666763,0.0003608029775260063,0,1,121.6
Monoclinic,energy_above_hull,0.28968186425709797,0.0021023255320477305,0.007771161513484661,5,5,1.0
Monoclinic,formation_energy_per_atom,0.16114488248002268,0.0012301915159127622,0.005539154107917284,5,5,2.0
Monoclinic,MagpieData maximum NdValence,0.12031924048651446,0.021409822179793488,0.004562938436895824,3,5,3.4
Monoclinic,MagpieData range NdValence,0.09809855375896782,0.020472550321735925,0.004048860027510259,2,5,3.6
Monoclinic,MagpieData maximum NValence,0.05246513013625633,0.005507038819180182,0.0027224170093175745,0,5,5.0
Monoclinic,MagpieData range NUnfilled,0.02383802509041549,0.0029633930139539876,0.0019899965893001356,0,5,7.0
Monoclinic,MagpieData mean GSbandgap,0.02237796492180852,0.004649361580159378,0.0015550487871148538,0,5,7.8
Monoclinic,density,0.0223015490429333,0.001129686476690226,0.002049005312238365,0,5,7.6
Monoclinic,MagpieData avg_dev NValence,0.020885503784533244,0.003116752650833687,0.0016803721553683986,0,5,8.0
Monoclinic,MagpieData mean Electronegativity,0.016524329743315545,0.0023117537376007922,0.0016884426038973027,0,5,12.6
Monoclinic,MagpieData avg_dev NdValence,0.01581172853219729,0.0027216268069880684,0.0009707272609642638,0,5,13.4
Monoclinic,MagpieData mean GSmagmom,0.01562218305936384,0.002118985482756825,0.0016211527469707485,0,5,12.6
Monoclinic,MagpieData mean SpaceGroupNumber,0.015612031745228567,0.0013797430341045012,0.0017432469295248602,0,5,12.8
Monoclinic,MagpieData mean CovalentRadius,0.015586288355419451,0.0017800686497008518,0.0015540266758870657,0,5,13.0
Monoclinic,MagpieData mean NdValence,0.014804926857648521,0.002845889463245388,0.001123943809447988,0,5,13.8
Monoclinic,MagpieData avg_dev GSmagmom,0.014080489415656035,0.002852903177968567,0.0016286030763925773,0,5,14.6
Monoclinic,MagpieData range MeltingT,0.013790879724627291,0.002061864431413517,0.0009535612895185081,0,5,15.2
Monoclinic,MagpieData mean GSvolume_pa,0.011275217736362189,0.0017965318346044815,0.0010319158377713664,0,5,19.2
Monoclinic,MagpieData mean MeltingT,0.01013810929492862,0.0009494205601424571,0.0009717552881055313,0,5,19.4
Monoclinic,MagpieData maximum NUnfilled,0.008833033239132438,0.0013001342197502587,0.0007567038284935284,0,5,21.4
Monoclinic,MagpieData avg_dev SpaceGroupNumber,0.008719242791128368,0.0006307953527262422,0.0008058473624377091,0,5,22.4
Monoclinic,MagpieData maximum MeltingT,0.008593396393714297,0.001879194418497984,0.0006122025979390548,0,5,23.0
Monoclinic,MagpieData range NValence,0.008477863942032168,0.0011500820760745243,0.0006814853567187102,0,5,23.8
Monoclinic,MagpieData range GSvolume_pa,0.008380462942349287,0.0008298653427994715,0.0008718655966163501,0,5,23.4
Monoclinic,MagpieData avg_dev NUnfilled,0.00783005262869163,0.0006601669896750174,0.0006875073762396864,0,5,25.2
Monoclinic,MagpieData mean NpUnfilled,0.0073998810118676055,0.0012971761297945518,0.000979574557875235,0,5,26.8
Monoclinic,MagpieData avg_dev NpValence,0.007367026107972836,0.0013142643388010119,0.0008552871946817279,0,5,27.2
Monoclinic,MagpieData avg_dev GSvolume_pa,0.006689343253132788,0.000599690321881884,0.0006611540704409602,0,5,28.8
Monoclinic,MagpieData avg_dev CovalentRadius,0.006630667517782558,0.0011410615642115784,0.0010496081554959556,0,5,30.6
Monoclinic,MagpieData mean MendeleevNumber,0.006442229668961916,0.0014631515084486638,0.000660177018621071,0,5,30.0
Monoclinic,MagpieData avg_dev GSbandgap,0.006384872252465534,0.001441966222634076,0.0013147740865349902,0,5,31.6
Monoclinic,MagpieData avg_dev Electronegativity,0.005734136995523591,0.0010443066428354414,0.0007619182142158537,0,5,31.8
Monoclinic,MagpieData avg_dev NdUnfilled,0.005576581297082321,0.0011540590801105291,0.0006062585608710005,0,5,34.8
Monoclinic,MagpieData mean NpValence,0.005369161574739669,0.0010714222965338906,0.0006865882430998211,0,5,35.4
Monoclinic,volume,0.005312471423075312,0.0010030076758272394,0.0009375573704284993,0,5,35.2
Monoclinic,MagpieData avg_dev MeltingT,0.004890507007817568,0.0013719149281203001,0.0004807818035227131,0,5,37.8
Monoclinic,MagpieData mean NValence,0.004622875286983153,0.0006566593149447264,0.000538397790000226,0,5,39.6
Monoclinic,MagpieData mean NUnfilled,0.004619805535128556,0.0008502800712223399,0.0006616488340850835,0,5,40.2
Monoclinic,MagpieData mean Row,0.004368213849669464,0.0010075871462377982,0.0006358219468363601,0,5,41.6
Monoclinic,MagpieData minimum GSvolume_pa,0.00432772091856914,0.0012416592560347845,0.0008277222647495181,0,5,43.6
Monoclinic,MagpieData mean Column,0.004312572755190156,0.00032452433125406516,0.0005485734772311346,0,5,42.8
Monoclinic,MagpieData range CovalentRadius,0.004241298271592897,0.0013641402967759812,0.0005971861855066033,0,5,43.8
Monoclinic,MagpieData maximum AtomicWeight,0.004227775050426454,0.001401007681167866,0.0004014283657282123,0,5,44.4
Monoclinic,MagpieData maximum Number,0.004176820259229199,0.0006504525611068258,0.00046213851408680417,0,5,43.6
Monoclinic,MagpieData range NdUnfilled,0.004040557880647322,0.0008048045260605438,0.0007682198749258653,0,5,44.2
Monoclinic,MagpieData avg_dev MendeleevNumber,0.0039444173487241715,0.000993700227985581,0.0005319131707057704,0,5,44.0
Monoclinic,nsites,0.0038394249137092954,0.0008448140896350761,0.0007906800153392949,0,5,45.8
Monoclinic,MagpieData mean NdUnfilled,0.0035550784384241487,0.0002585095014001818,0.0005259850163139177,0,5,49.2
Monoclinic,MagpieData avg_dev NpUnfilled,0.0035308378501822356,0.00054787238045922,0.0005050070459525159,0,5,47.8
Monoclinic,MagpieData maximum GSbandgap,0.003389468806951155,0.0012395302501935252,0.0006525065635302954,0,5,50.4
Monoclinic,MagpieData range AtomicWeight,0.0033517648694463185,0.0013832383429421685,0.00051803993769574,0,5,49.6
Monoclinic,MagpieData avg_dev Number,0.0032283719330855032,0.0007293938744881929,0.0004273155230385383,0,5,51.0
Monoclinic,MagpieData avg_dev Column,0.00315627810392483,0.000941253931308075,0.0005985593757296166,0,5,52.6
Monoclinic,MagpieData maximum NdUnfilled,0.0031268022586033875,0.0012230016799392902,0.0005787161324123923,0,5,52.6
Monoclinic,MagpieData avg_dev Row,0.002708736648867225,0.0010145195021323647,0.0005912282185260292,0,5,56.4
Monoclinic,MagpieData range Number,0.0025314025155056983,0.0006688513945863423,0.00035247541910265773,0,5,56.2
Monoclinic,MagpieData avg_dev AtomicWeight,0.0025138575127451324,0.00038677318403707847,0.00046618395147237735,0,5,57.4
Monoclinic,MagpieData range GSbandgap,0.0024847787483292952,0.0005566629611300427,0.0004074901809142274,0,5,57.2
Monoclinic,MagpieData mean AtomicWeight,0.0022545151219505576,0.0009444721456315243,0.000432009611846887,0,5,60.4
Monoclinic,MagpieData minimum MendeleevNumber,0.00217510993393899,0.0005378222389123804,0.0005522490957869505,0,5,60.2
Monoclinic,MagpieData maximum CovalentRadius,0.0021178382353447267,0.0006983332582344194,0.000429741072646974,0,5,60.8
Monoclinic,nelements,0.0020726063755866385,0.0009103001660065676,0.0005225432550082218,0,5,62.0
Monoclinic,MagpieData range Electronegativity,0.0020378045565556486,0.0008481444446265734,0.0002786195099086626,0,5,62.4
Monoclinic,MagpieData mean NsValence,0.001975024968341268,0.0007378946702659696,0.000287162889464916,0,5,62.4
Monoclinic,MagpieData maximum MendeleevNumber,0.0019376299125201865,0.0006256571173278302,0.0005359712434007424,0,5,63.0
Monoclinic,MagpieData mean Number,0.0018217032087234398,0.0007351871480899514,0.0003932877837016876,0,5,63.4
Monoclinic,MagpieData minimum Electronegativity,0.0016783847806847072,0.0004656220535477182,0.0002760579021779157,0,5,66.0
Monoclinic,MagpieData maximum GSvolume_pa,0.0014017818461098885,0.0004959008806363864,0.00030212509221893056,0,5,69.2
Monoclinic,MagpieData avg_dev NsValence,0.001381026358302386,0.0008764572925860899,0.0002482382813774755,0,5,69.2
Monoclinic,MagpieData range MendeleevNumber,0.0012914449116282478,0.0004485165992065175,0.0003568516546993629,0,5,70.8
Monoclinic,MagpieData maximum GSmagmom,0.0012873134407284104,0.0004726480972176664,0.0003280688292892773,0,5,70.0
Monoclinic,MagpieData mean NsUnfilled,0.0012347450651070259,0.00038657211834467766,0.00018698261031670208,0,5,70.6
Monoclinic,MagpieData range SpaceGroupNumber,0.001167417199693248,0.0007837621961461631,0.00021196584825366113,0,5,74.2
Monoclinic,MagpieData maximum SpaceGroupNumber,0.0010591294777177128,0.0003733533114117761,0.00016685563642985455,0,5,73.0
Monoclinic,MagpieData maximum NpUnfilled,0.0009096561074209798,0.00029275968153756626,0.0003110739342172191,0,5,76.4
Monoclinic,MagpieData minimum NUnfilled,0.0008660615525780902,0.00033427535859223927,0.00023149442927584973,0,5,76.4
Monoclinic,MagpieData avg_dev NsUnfilled,0.0008201687651395373,0.00035906837669467674,0.00024658658973323347,0,5,77.2
Monoclinic,MagpieData avg_dev NfValence,0.0007230042314999974,0.00016487240647522294,0.00016228327370680808,0,5,78.6
Monoclinic,MagpieData range GSmagmom,0.0006411820810192692,0.0006020029792129172,0.0002715508482679292,0,5,85.4
Monoclinic,MagpieData range NfValence,0.0006295574665447789,0.00029867301105221357,0.00017645213198942277,0,5,81.2
Monoclinic,MagpieData range NpUnfilled,0.000620826642486616,0.00020965189995528067,0.00012680693304221996,0,5,81.0
Monoclinic,MagpieData mean NfValence,0.0006164377331188619,0.00027792415596341024,0.00014312361272780352,0,5,82.2
Monoclinic,MagpieData minimum NValence,0.0005881807091797153,0.00048678599274912075,0.0001505931212233084,0,5,86.8
Monoclinic,MagpieData minimum Number,0.0005686836404435081,0.00044375933134433153,0.00017829035431252632,0,5,88.0
Monoclinic,MagpieData range Column,0.0004806203010296839,0.00014953462478082714,0.00018020030124463922,0,5,84.4
Monoclinic,MagpieData minimum NsValence,0.0003639844634994693,0.00021934196323605246,9.864793045307663e-05,0,5,90.0
Monoclinic,MagpieData maximum NfValence,0.0003529076119673302,0.00024361157883132952,9.537301800137986e-05,0,5,92.2
Monoclinic,MagpieData minimum Column,0.000349976717927567,0.00038679990968527145,0.00013125418869218324,0,4,98.0
Monoclinic,MagpieData mode NpUnfilled,0.0003330577175344329,0.00019638344137449843,0.00014101380366120074,0,5,92.0
Monoclinic,MagpieData mode NValence,0.00033171450182725606,0.00023281891088397353,6.99176786081684e-05,0,5,94.6
Monoclinic,MagpieData minimum SpaceGroupNumber,0.0003119613286043643,0.00021619620966115447,0.00017469441360094644,0,4,97.4
Monoclinic,MagpieData mode Column,0.00027659397252250973,0.0002594038268520654,5.146074314964274e-05,0,5,96.2
Monoclinic,MagpieData mode AtomicWeight,0.0002650941252264882,8.923577336447051e-05,0.00011244502738056237,0,5,93.8
Monoclinic,MagpieData range Row,0.00026203043024490395,6.878230446301168e-05,7.929130117148898e-05,0,5,93.2
Monoclinic,MagpieData mode Electronegativity,0.00024125537475954586,0.0003423711274139512,8.919332786513047e-05,0,4,99.6
Monoclinic,MagpieData range NsUnfilled,0.00022642732739469818,0.00018665386437799616,6.36476956494401e-05,0,5,99.4
Monoclinic,MagpieData mode Number,0.00018818590136683079,0.00020397676658419947,0.00010465841217786786,0,4,104.6
Monoclinic,MagpieData maximum Column,0.00018260469174169458,0.000146760529225591,6.425993651398653e-05,0,4,103.2
Monoclinic,MagpieData range NsValence,0.00015916281224172214,6.825082632008154e-05,7.364447374592114e-05,0,5,100.4
Monoclinic,MagpieData mode NUnfilled,0.00015280853945137896,8.671548760070353e-05,0.00015568171533683676,0,5,101.8
Monoclinic,MagpieData mean NfUnfilled,0.00015142712459252915,6.600934230463102e-05,0.00010325714104550872,0,5,101.0
Monoclinic,MagpieData minimum AtomicWeight,0.00013788150534798315,0.00026851959888520553,0.00015172802934018513,0,3,112.4
Monoclinic,MagpieData mode NpValence,0.00013441660052580407,0.00017189091876337856,4.526013010049689e-05,0,4,107.2
Monoclinic,MagpieData maximum Electronegativity,0.00013136521443971372,0.00012148714569349474,8.939759441569479e-05,0,4,105.8
Monoclinic,MagpieData avg_dev NfUnfilled,0.0001313646011995262,0.00015297984388549767,9.70506231953641e-05,0,4,106.2
Monoclinic,MagpieData mode NsValence,0.00012796965265638783,0.00010361526482220047,6.100103369047669e-05,0,5,105.0
Monoclinic,MagpieData minimum MeltingT,0.00011489802011428465,0.0002302680467174641,9.459811920043516e-05,0,4,110.6
Monoclinic,MagpieData minimum CovalentRadius,0.0001084768455450913,9.953965808428384e-05,6.047465304262498e-05,0,5,106.4
Monoclinic,MagpieData mode MendeleevNumber,0.00010440467816455801,8.649244439922495e-05,6.387500838568099e-05,0,5,106.0
Monoclinic,MagpieData range NpValence,0.00010049380153284382,8.568650309369381e-05,6.200798631230814e-05,0,5,106.4
Monoclinic,MagpieData maximum NsUnfilled,8.051422280068276e-05,6.495867170707876e-05,4.516538278922139e-05,0,4,110.6
Monoclinic,MagpieData mode CovalentRadius,7.737122230454752e-05,0.00013089362769031678,3.7893223436701254e-05,0,3,114.8
Monoclinic,MagpieData minimum NpUnfilled,7.584610295280568e-05,4.3547609962574625e-05,2.415932471908862e-05,0,5,108.6
Monoclinic,MagpieData mode GSvolume_pa,7.444622307336779e-05,9.571444887527728e-05,5.0499904524269394e-05,0,3,114.4
Monoclinic,MagpieData mode Row,6.240348404647821e-05,7.94841653301909e-05,1.6572317656541692e-05,0,4,112.2
Monoclinic,MagpieData mode SpaceGroupNumber,4.5403810309219136e-05,5.051723779835471e-05,2.5371370180102993e-05,0,5,111.8
Monoclinic,MagpieData minimum Row,4.231232485926384e-05,4.303790027224244e-05,6.0005005564825746e-05,0,4,115.6
Monoclinic,MagpieData minimum NpValence,3.8901939908164705e-05,4.7483518669572114e-05,1.931685422695612e-05,0,3,118.8
Monoclinic,MagpieData maximum Row,3.230555754822006e-05,0.0002115379864959137,5.3255120927674616e-05,0,4,110.8
Monoclinic,MagpieData mode MeltingT,2.4432528739182224e-05,0.00011210908696062805,3.696777892520218e-05,0,3,119.2
Monoclinic,MagpieData mode NsUnfilled,2.1686797691726765e-05,4.084537743037682e-05,1.025071148018309e-05,0,3,120.4
Monoclinic,MagpieData mode NdValence,9.521168083717057e-06,2.051227886865081e-05,9.55267796014968e-07,0,3,121.6
Monoclinic,MagpieData maximum NsValence,0.0,2.719479911021037e-17,2.8641488038086657e-17,0,2,120.6
Monoclinic,MagpieData minimum NdUnfilled,0.0,1.5700924586837754e-17,1.7763568394002505e-17,0,1,119.6
Monoclinic,MagpieData minimum NdValence,0.0,1.5700924586837754e-17,1.7763568394002505e-17,0,1,119.6
Monoclinic,MagpieData mode GSmagmom,0.0,1.5700924586837754e-17,1.7763568394002508e-17,0,1,119.6
Monoclinic,MagpieData mode NfUnfilled,-4.4408920985006255e-18,3.972054645195637e-17,2.1755839288168294e-17,0,1,121.0
Monoclinic,MagpieData minimum NsUnfilled,-4.440892098500626e-18,9.930136612989094e-18,8.881784197001253e-18,0,0,121.0
Monoclinic,MagpieData mode NdUnfilled,-4.440892098500626e-18,9.930136612989094e-18,8.881784197001254e-18,0,0,121.0
Monoclinic,MagpieData minimum GSmagmom,-8.881784197001251e-18,3.367473164340296e-17,1.97597038410854e-17,0,1,121.2
Monoclinic,MagpieData minimum NfUnfilled,-8.881784197001253e-18,1.9860273225978187e-17,1.0877919644084147e-17,0,0,122.2
Monoclinic,MagpieData minimum NfValence,-8.881784197001253e-18,4.604414927850736e-17,2.6645352591003762e-17,0,2,121.6
Monoclinic,MagpieData minimum GSbandgap,-1.3322676295501878e-17,2.979040983896728e-17,1.0877919644084147e-17,0,0,122.6
Monoclinic,MagpieData mode NfValence,-2.309480968865074e-06,3.788923935474528e-06,1.7763568394002508e-17,0,1,126.0
Monoclinic,MagpieData mode GSbandgap,-5.731225733622837e-06,6.239889529023467e-05,3.4884687792473474e-05,0,2,125.2
Monoclinic,MagpieData maximum NpValence,-1.196421940272696e-05,9.653084640983153e-05,3.497418070400495e-05,0,2,123.8
Monoclinic,MagpieData maximum NfUnfilled,-7.3417849725943e-05,0.00013817726553496597,7.215664350309664e-05,0,2,126.2
Monoclinic,MagpieData range NfUnfilled,-0.00010508129995555836,0.00018058923365700964,7.68024452643369e-05,0,1,129.0
Orthorhombic,energy_above_hull,0.26614570365065915,0.009074939965763732,0.010233331633510853,5,5,1.0
Orthorhombic,formation_energy_per_atom,0.12672907534191544,0.0036037446011807023,0.0041975771940495135,5,5,2.2
Orthorhombic,MagpieData maximum NdValence,0.09875983717143877,0.02658819039792502,0.00575912057623631,2,5,3.4
Orthorhombic,MagpieData range NdValence,0.08008934532943277,0.023052543959080744,0.00484566774335834,3,5,3.4
Orthorhombic,MagpieData mean CovalentRadius,0.043982982997852936,0.003040524658595176,0.003317202333247805,0,5,5.6
Orthorhombic,MagpieData mean NdValence,0.041814241687478146,0.008889646371968925,0.002833424764316315,0,5,6.2
Orthorhombic,MagpieData avg_dev NdValence,0.03713525486716663,0.01415010823745833,0.0026287511618232457,0,5,6.8
Orthorhombic,density,0.029667817291186005,0.004317767552518504,0.0022965713292842117,0,5,8.6
Orthorhombic,MagpieData mean GSbandgap,0.02891081442491509,0.0036478640502411236,0.00244490508317038,0,5,8.4
Orthorhombic,MagpieData avg_dev GSbandgap,0.023205690543276352,0.005119449532853432,0.0018745136339706145,0,5,10.4
Orthorhombic,MagpieData mean NpUnfilled,0.020873392775084456,0.004233548828477756,0.0020286190005730535,0,5,11.6
Orthorhombic,MagpieData mean SpaceGroupNumber,0.020283361251210323,0.004863509549870348,0.002394016662019361,0,5,11.8
Orthorhombic,MagpieData avg_dev NValence,0.013668691090690178,0.0023020194804398843,0.0014587144426982,0,5,15.2
Orthorhombic,MagpieData range NValence,0.01262401216299885,0.0028039164158191487,0.0013195229006072585,0,5,17.0
Orthorhombic,MagpieData avg_dev GSvolume_pa,0.012513613804071188,0.003423122268225144,0.0012333078981879445,0,5,17.4
Orthorhombic,MagpieData mean GSvolume_pa,0.0117929198108956,0.0015850672050931774,0.0014139522992500611,0,5,18.0
Orthorhombic,MagpieData maximum NValence,0.011137912054071353,0.004296661509626126,0.0011631188411590557,0,5,19.6
Orthorhombic,MagpieData avg_dev NpValence,0.011012935760714057,0.004099956697092458,0.0011634865864040753,0,5,21.0
Orthorhombic,MagpieData avg_dev CovalentRadius,0.010921227304581893,0.008745108531351065,0.0021234634559107587,0,4,42.0
Orthorhombic,MagpieData avg_dev Column,0.010785679380849972,0.0023769922427670973,0.0008906875623231278,0,5,20.0
Orthorhombic,MagpieData range NUnfilled,0.010646902626322282,0.0021276940674052683,0.0013828628381595078,0,5,20.2
Orthorhombic,MagpieData maximum NUnfilled,0.010144405137841957,0.0030173849565385356,0.001469977826590356,0,5,20.8
Orthorhombic,MagpieData avg_dev Electronegativity,0.008080436365870806,0.004053844543601566,0.0009584276738433177,0,5,28.0
Orthorhombic,MagpieData range MeltingT,0.007879510413029948,0.00155699693220065,0.0007379105648897559,0,5,25.8
Orthorhombic,MagpieData mean Row,0.007578144318900032,0.0050332091387318995,0.0010227322828234254,0,4,44.8
Orthorhombic,MagpieData mean NUnfilled,0.0075296670485594935,0.001537491465264861,0.0008860742757695307,0,5,27.2
Orthorhombic,MagpieData maximum MeltingT,0.007273587293438957,0.0026511011819619523,0.0009833281115982427,0,5,27.6
Orthorhombic,MagpieData range GSvolume_pa,0.0069731772327050745,0.001685122206853499,0.0010191681453435295,0,5,30.0
Orthorhombic,MagpieData range MendeleevNumber,0.006643601923742656,0.0032780118899644107,0.0006199421780566731,0,5,33.0
Orthorhombic,MagpieData avg_dev NUnfilled,0.00646489069902835,0.002470618637527188,0.000998266764079977,0,5,32.2
Orthorhombic,volume,0.0060903663205078605,0.0021645286512547404,0.00156583444478318,0,5,33.4
Orthorhombic,MagpieData mean NpValence,0.00592789899227586,0.0024005666887320517,0.0006998235943003321,0,5,35.0
Orthorhombic,MagpieData mean MendeleevNumber,0.005806330718171937,0.002261977976165814,0.0006848185292198406,0,5,35.6
Orthorhombic,MagpieData avg_dev NpUnfilled,0.005724529702015558,0.0007511405220243834,0.000823478514048052,0,5,33.2
Orthorhombic,MagpieData mean MeltingT,0.0056050470040107615,0.0024445997802402613,0.0014036152996566094,0,5,36.8
Orthorhombic,MagpieData minimum MendeleevNumber,0.005322822460906909,0.0018310776717321206,0.0004480307953813361,0,5,36.0
Orthorhombic,MagpieData avg_dev MeltingT,0.005175086561542637,0.0017563445667408495,0.000664756359645102,0,5,37.8
Orthorhombic,MagpieData mean NdUnfilled,0.0048686629096285515,0.0008910677144287789,0.0005199219676753073,0,5,36.6
Orthorhombic,MagpieData maximum MendeleevNumber,0.0045436412602331226,0.0015548254878025012,0.0008355560355995933,0,5,39.6
Orthorhombic,MagpieData mean GSmagmom,0.004286545130620363,0.00224300304219227,0.0008020707063710122,0,5,43.6
Orthorhombic,MagpieData mean Column,0.004285720302092196,0.0019024109248436452,0.0007307530618548162,0,5,43.4
Orthorhombic,MagpieData minimum Electronegativity,0.003960751704244871,0.00316016633967179,0.0005659426542956067,0,5,53.4
Orthorhombic,MagpieData minimum NValence,0.0038562318106777167,0.002924726283669634,0.0005434894369498127,0,5,48.6
Orthorhombic,MagpieData mean NValence,0.0036704754701823105,0.0008079334731823924,0.0006616705036512977,0,5,44.6
Orthorhombic,MagpieData avg_dev NdUnfilled,0.0036212673544560744,0.0010778262347052607,0.00059311350455709,0,5,46.0
Orthorhombic,MagpieData avg_dev GSmagmom,0.0035733948301118,0.00120491998434525,0.0006932224351596675,0,5,46.4
Orthorhombic,MagpieData maximum CovalentRadius,0.003548044745905998,0.0014574353098744386,0.00045406093551499295,0,5,48.0
Orthorhombic,MagpieData avg_dev MendeleevNumber,0.003498548981553591,0.0010521225083947817,0.0009195566461994414,0,5,46.8
Orthorhombic,MagpieData range Electronegativity,0.003006003685004517,0.0016911450255796207,0.00038740823631129855,0,5,52.6
Orthorhombic,MagpieData range Number,0.0029312080501470426,0.0036123499645396803,0.0004876558641033166,0,4,67.8
Orthorhombic,nsites,0.0027916585767844993,0.001348777498432328,0.0006633343399326784,0,5,52.6
Orthorhombic,MagpieData mean AtomicWeight,0.0027904291641769998,0.0009264134108195523,0.0006685154880778539,0,5,52.6
Orthorhombic,MagpieData range CovalentRadius,0.0027118297433164785,0.000775854889994614,0.0005887645084723224,0,5,53.2
Orthorhombic,MagpieData avg_dev NsValence,0.00242595546101144,0.0004400733579248872,0.0005118600363316494,0,5,56.0
Orthorhombic,MagpieData mean Number,0.002241743359974717,0.0008388185684430542,0.000499434941045405,0,5,57.2
Orthorhombic,MagpieData range SpaceGroupNumber,0.0020783865299420024,0.0017309355905626158,0.000778852649310482,0,4,70.8
Orthorhombic,MagpieData range Column,0.0020021249741653687,0.0009315746725417998,0.000497618931723688,0,5,60.8
Orthorhombic,MagpieData maximum GSvolume_pa,0.0019881024300376546,0.0016292660454197282,0.0004626569775256337,0,4,69.4
Orthorhombic,MagpieData minimum Column,0.001973766736126916,0.0009007150041648554,0.0003768381770191878,0,5,60.0
Orthorhombic,MagpieData range NdUnfilled,0.0019417072433298755,0.0006865105946515605,0.0005244151487772184,0,5,59.0
